ADM0_NAME,ADM1_NAME,ADM2_NAME,Income_Category,Income_SubCategory,Income_Month,Income_Year,IncomeValue,Indicator_Type,Income_DataSource
Guinea-Bissau,Oio,,Non-Wage - Remittance/Fam. Aid,,12,2010,0.295420975,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Oio,,Ntrl Rsrc - Hunter/Gatherer,,12,2010,0.443131462,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Agro - Fishing,,12,2010,8.839779006,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Agro - Food&Cash Crop,,12,2010,58.56353591,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Agro - Livestock,,12,2010,2.209944751,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,AgroCmrc - Food Processing,,12,2010,6.077348066,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Commerce - Petty Trade,,12,2010,11.04972376,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Labor - Artisan/Skilled,,12,2010,3.867403315,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Labor - Daily/Unskilled - Mixed,,12,2010,6.629834254,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Labor - Salary/Regular,,12,2010,1.657458564,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Quinara,,Ntrl Rsrc - Hunter/Gatherer,,12,2010,1.104972376,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Agro - Fishing,,12,2010,17.15210356,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Agro - Food&Cash Crop,,12,2010,51.13268608,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Agro - Livestock,,12,2010,3.55987055,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,AgroCmrc - Food Processing,,12,2010,3.236245955,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Commerce - Business/Trading,,12,2010,0.970873786,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Commerce - Petty Trade,,12,2010,10.03236246,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Labor - Artisan/Skilled,,12,2010,0.647249191,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Labor - Daily/Unskilled - Mixed,,12,2010,5.501618123,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Labor - Salary/Regular,,12,2010,5.177993528,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Non-Wage - Remittance/Fam. Aid,,12,2010,0.970873786,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,Tombali,,Ntrl Rsrc - Hunter/Gatherer,,12,2010,1.618122977,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Agro - Fishing,,12,2010,5.525216833,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Agro - Food&Cash Crop,,12,2010,64.76068102,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Agro - Livestock,,12,2010,1.445550916,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,AgroCmrc - Food Processing,,12,2010,0.995823964,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Commerce - Business/Trading,,12,2010,1.477674269,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Commerce - Petty Trade,,12,2010,8.095085127,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Labor - Artisan/Skilled,,12,2010,1.702537745,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Labor - Daily/Unskilled - Mixed,,12,2010,11.40379056,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Labor - Salary/Regular,,12,2010,1.798907806,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Non-Wage - Remittance/Fam. Aid,,12,2010,1.541920977,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Guinea-Bissau,,,Ntrl Rsrc - Hunter/Gatherer,,12,2010,1.252810793,Baseline,"WFP VAM Resultats de l?Enquete Approfondie sur la Securite Alimentaire et la Vulnerabilite des Menages Ruraux (CFSVA), 2011"
Haiti,$Nippes,,Agro - Cash Crops,,11,2007,60.41716543,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Agro - Livestock,,11,2007,6.015082595,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Commerce - Petty Trade,,11,2007,11.2251616,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Commerce - Self-Employment,,11,2007,2.389573857,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Labor - Artisan/Skilled,,11,2007,2.605039502,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Labor - Daily/Unskilled - Agro,,11,2007,0.564101029,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Labor - Salary/Regular,,11,2007,8.16375389,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Non-Wage - Remittance/Fam. Aid,,11,2007,2.497306679,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Ntrl Rsrc - Mining/Forestry,,11,2007,5.666447211,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,$Nippes,,Other,,11,2007,0.456368207,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Agro - Cash Crops,,11,2007,67.28284205,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Agro - Fishing,,11,2007,0.248287192,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Agro - Livestock,,11,2007,0.9302369,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Commerce - Petty Trade,,11,2007,3.749696642,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Commerce - Self-Employment,,11,2007,3.491141934,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Labor - Artisan/Skilled,,11,2007,1.793641608,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Labor - Daily/Unskilled - Agro,,11,2007,3.308753524,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Labor - Salary/Regular,,11,2007,5.166987138,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Non-Wage - Remittance/Fam. Aid,,11,2007,3.50234286,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Ntrl Rsrc - Mining/Forestry,,11,2007,6.634121754,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Artibonite,,Other,,11,2007,3.891948401,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Agro - Cash Crops,,11,2007,68.89863383,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Agro - Fishing,,11,2007,0.286726261,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Agro - Livestock,,11,2007,1.146905043,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Commerce - Petty Trade,,11,2007,8.905380334,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Commerce - Self-Employment,,11,2007,2.226345083,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Labor - Artisan/Skilled,,11,2007,2.226345083,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Labor - Daily/Unskilled - Agro,,11,2007,0.573452522,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Labor - Salary/Regular,,11,2007,5.312868949,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Non-Wage - Remittance/Fam. Aid,,11,2007,4.452690167,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Ntrl Rsrc - Mining/Forestry,,11,2007,2.445606342,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Centre,,Other,,11,2007,3.525046382,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Agro - Cash Crops,,11,2007,65.33655784,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Agro - Fishing,,11,2007,2.422737126,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Agro - Livestock,,11,2007,3.068727736,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Commerce - Petty Trade,,11,2007,7.063411658,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Commerce - Self-Employment,,11,2007,0.892186019,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Labor - Artisan/Skilled,,11,2007,2.307264943,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Labor - Daily/Unskilled - Agro,,11,2007,1.153632472,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Labor - Salary/Regular,,11,2007,4.405372725,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Non-Wage - Remittance/Fam. Aid,,11,2007,4.763772237,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Ntrl Rsrc - Mining/Forestry,,11,2007,6.032876891,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Grande Anse,,Other,,11,2007,2.553460353,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Agro - Cash Crops,,11,2007,52.88550644,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Agro - Fishing,,11,2007,0.634788249,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Agro - Livestock,,11,2007,1.31243629,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Commerce - Petty Trade,,11,2007,9.811416922,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Commerce - Self-Employment,,11,2007,1.608400519,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Labor - Artisan/Skilled,,11,2007,5.326776944,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Labor - Daily/Unskilled - Agro,,11,2007,0.634788249,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Labor - Salary/Regular,,11,2007,11.76037902,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Non-Wage - Remittance/Fam. Aid,,11,2007,9.973589102,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Ntrl Rsrc - Mining/Forestry,,11,2007,3.555625058,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord,,Other,,11,2007,2.496293207,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Agro - Cash Crops,,11,2007,76.46124336,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Agro - Fishing,,11,2007,0.315190847,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Agro - Livestock,,11,2007,1.13908113,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Commerce - Petty Trade,,11,2007,1.769462824,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Commerce - Self-Employment,,11,2007,0.763049155,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Labor - Artisan/Skilled,,11,2007,0.315190847,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Labor - Daily/Unskilled - Agro,,11,2007,3.245705208,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Labor - Salary/Regular,,11,2007,4.893485774,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Non-Wage - Remittance/Fam. Aid,,11,2007,4.567309724,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Ntrl Rsrc - Mining/Forestry,,11,2007,4.567309724,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Est,,Other,,11,2007,1.962971413,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Agro - Cash Crops,,11,2007,52.84687313,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Agro - Fishing,,11,2007,2.362675098,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Agro - Livestock,,11,2007,3.150233464,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Commerce - Petty Trade,,11,2007,9.191025573,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Commerce - Self-Employment,,11,2007,1.597873836,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Labor - Artisan/Skilled,,11,2007,4.529070169,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Labor - Daily/Unskilled - Agro,,11,2007,1.855516769,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Labor - Salary/Regular,,11,2007,9.73475782,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Non-Wage - Remittance/Fam. Aid,,11,2007,2.234260008,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Ntrl Rsrc - Mining/Forestry,,11,2007,8.314877051,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Nord Ouest,,Other,,11,2007,4.182837079,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Agro - Cash Crops,,11,2007,39.11460108,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Agro - Fishing,,11,2007,1.962325845,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Agro - Livestock,,11,2007,1.115188762,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Commerce - Petty Trade,,11,2007,12.44259943,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Commerce - Self-Employment,,11,2007,4.617522296,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Labor - Artisan/Skilled,,11,2007,3.095645215,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Labor - Daily/Unskilled - Agro,,11,2007,3.685671505,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Labor - Salary/Regular,,11,2007,11.71909434,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Non-Wage - Remittance/Fam. Aid,,11,2007,7.205666753,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Ntrl Rsrc - Mining/Forestry,,11,2007,4.544687263,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Ouest,,Other,,11,2007,10.49699751,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Agro - Cash Crops,,11,2007,55.30701169,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Agro - Fishing,,11,2007,2.403181246,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Agro - Livestock,,11,2007,9.990530457,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Commerce - Petty Trade,,11,2007,3.930673834,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Commerce - Self-Employment,,11,2007,0.508947254,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Labor - Artisan/Skilled,,11,2007,2.632598007,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Labor - Daily/Unskilled - Agro,,11,2007,3.766665257,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Labor - Salary/Regular,,11,2007,4.983713037,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Non-Wage - Remittance/Fam. Aid,,11,2007,4.678149437,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Ntrl Rsrc - Mining/Forestry,,11,2007,4.7054842,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
Haiti,Sud,,Other,,11,2007,7.093045581,Baseline,"WFP VAM Analyse Comprehensive de la Securite Alimentaire et de la Vulnerabilite en Milieu Rural Haitien (CFSVA),2009"
